CustomerID,FirstName,LastName,LoyaltyClubMember,StateID
12944,Elias,Barber,0,42
12945,Paityn,Bowman,0,25
12946,Jayvion,Norman,0,27
12947,Peyton,Christian,0,47
12948,Alex,Richardson,1,1
12949,Maxwell,Jenkins,0,27
12950,Thomas,Arias,0,20
12951,Aylin,Whitney,0,10
12952,Jax,Rice,1,5
12953,Skyler,Edwards,1,10
12954,Shaylee,Vaughn,0,27
12955,Alex,Bradley,0,1
12956,Tiffany,Hood,1,15
12957,Audrina,Rice,1,11
12958,Jordyn,Conner,0,20
12959,Clara,Griffin,0,17
12960,Elliott,Murillo,0,11
12961,Yasmine,Allen,1,49
12962,Aydin,Glover,0,1
12963,Elvis,Vaughn,0,9
12964,Jaylynn,Barker,1,17
12965,Aedan,Haley,0,5
12966,Jordyn,Buckley,0,37
12967,Jaylene,Ho,0,5
12968,Audrina,Crosby,0,40
12969,Jaylen,Horton,0,17
12970,Destinee,Parsons,0,2
12971,Maxwell,Jacobson,0,11
12972,Vaughn,Edwards,0,17
12973,Chase,Vang,1,45
12974,Yasmine,Buckley,0,11
12975,Marely,York,0,47
12976,Mallory,Bradley,0,47
12977,Alisson,Bennett,0,37
12978,Rudy,Lane,0,5
12979,Jakobe,Keller,0,45
12980,Dalton,Whitehead,0,40
12981,Destiny,Bullock,0,37
12982,Abigayle,Dennis,1,5
12983,Emery,Nolan,1,11
12984,Makayla,Kennedy,0,17
12985,Mallory,Hanna,0,5
12986,Karla,Francis,1,2
12987,Marely,Kennedy,0,31
12988,Camren,Sweeney,1,34
12989,Marilyn,Barber,0,34
12990,Jayvion,Lane,0,38
12991,Hayley,Wise,0,34
12992,Jaquan,Jacobson,1,34
12993,Jadyn,Patel,1,38
12994,Jaylan,Haley,1,38
12995,Aedan,Sloan,0,31
12996,Vance,Gonzales,0,34
12997,James,Cooley,1,31
12998,Hana,Morris,1,34
12999,Maxwell,Garrison,0,38
13000,Saige,Walton,0,31
13001,Ryker,Rice,0,31
13002,Destinee,Conner,0,38
13003,Elliott,Sloan,0,31
13004,Jaiden,Meadows,0,38
13005,Marely,Pratt,0,38
13006,Sidney,York,1,31
13007,Jovany,Holmes,1,31
13008,Rachael,Bowman,0,34
13009,Thomas,Haynes,0,31
13010,Destinee,Murillo,0,34
13011,Marely,Vaughn,1,38
13012,Gwendolyn,Rosales,1,38
13013,James,Munoz,0,38
13014,Hugh,Kramer,1,27
13015,Abram,Olson,0,20
13016,Braiden,Cervantes,0,8
13017,Azaria,Shelton,0,1
13018,Abram,Hooper,0,38
13019,Peyton,Hanson,1,5
13020,Karla,Mcgee,1,38
13021,Reid,Sloan,1,31
13022,Lorenzo,Serrano,0,38
13023,Aedan,Mays,0,31
13024,Rudy,Murillo,1,34
13025,Mallory,Hodge,0,34
13026,Dustin,Jacobson,0,34
13027,Hailee,Olson,0,17
13028,Jaylen,Bennett,0,20
13029,Ryker,Andrade,0,8
13030,Marilyn,Lara,0,1
13031,Marely,Serrano,0,47
13032,Winston,Crosby,0,5
13033,Zoe,Santos,0,37
13034,Katie,Jacobson,0,38
13035,Jayvion,Parsons,0,31
13036,Anderson,Frederick,0,31
13037,Jordyn,Gonzales,0,31
13038,Brianna,Conner,0,38
13039,Brycen,Huff,0,11
13040,Trevin,Arroyo,0,31
13041,Luka,Owens,0,34
13042,Sabrina,Stephens,1,31
13043,Demetrius,Hanson,0,31
13044,Mariana,Beck,0,38
13045,Timothy,Hanna,0,34
13046,Frederick,Lynn,1,31
13047,Amani,Avila,0,31
13048,Karla,Andrade,0,34
13049,Demetrius,Ayala,0,34
13050,Zoe,Hood,0,38
13051,Jaylene,Clay,0,38
13052,Rhys,Vang,0,27
13053,Shaylee,Parsons,0,45
13054,Rhys,Santos,1,20
13055,Catalina,Owens,0,49
13056,Camren,Mcgee,0,8
13057,Jaiden,Woodard,0,47
13058,Rhys,Nguyen,0,37
13059,Tiffany,Diaz,1,47
13060,Alessandro,Crosby,0,1
13061,Meghan,Blanchard,1,5
13062,Jordyn,Mcknight,1,20
13063,Brianna,Meyer,0,10
13064,Anahi,Meyer,1,10
13065,Marilyn,Lane,0,25
13066,Marely,Jacobson,0,45
13067,Brianna,Faulkner,1,10
13068,Emery,Campbell,1,11
13069,Marilyn,Vaughn,0,20
13070,Julien,Francis,0,10
13071,Franco,Todd,0,25
13072,Quentin,Dunn,1,10
13073,Luka,Bullock,1,11
13074,Aydin,Wise,0,37
13075,Julius,Shelton,1,34
13076,Rudy,Ashley,0,38
13077,Maverick,Rosales,0,31
13078,Lorena,Mcdonald,0,31
13079,Maverick,Acosta,1,38
13080,Vaughn,Gonzales,0,38
13081,Chase,Weiss,1,31
13082,Jayvion,Haley,0,38
13083,Katie,Hooper,0,10
13084,Jasper,Lara,1,42
13085,Peyton,Randall,1,20
13086,Jasper,Baxter,1,10
13087,Hugh,Bradley,1,49
13088,Camren,Glover,0,9
13089,Trevin,Acosta,0,34
13090,Bailey,Richardson,1,34
13091,Aurora,Munoz,0,34
13092,Sandra,Randall,0,1
13093,Bridger,Short,0,45
13094,Malachi,Hickman,1,11
13095,Zoe,Erickson,0,17
13096,Malachi,Reed,0,17
13097,Jasmin,Parker,0,1
13098,Rudy,Campbell,0,49
13099,Anahi,Ayala,1,43
13100,Trevin,Novak,0,1
13101,Jasmin,Jenkins,0,25
13102,Paula,Nguyen,1,27
13103,Yahir,Sloan,0,38
13104,Jaylan,York,0,31
13105,Vanessa,Schwartz,0,38
13106,Macie,Blanchard,0,31
13107,Zoey,Arias,0,31
13108,Hana,Yates,1,38
13109,Jaiden,Whitaker,1,34
13110,Alexus,Garrison,1,38
13111,Skyler,Parker,0,38
13112,Jaylene,Costa,0,34
13113,Jaylynn,York,1,31
13114,Christian,Ramirez,0,34
13115,Anahi,Hanson,1,31
13116,Jaylen,Carson,0,34
13117,Jaquan,Reilly,0,31
13118,Alivia,Andrade,0,31
13119,Paityn,Todd,1,38
13120,Aedan,Brandt,1,34
13121,Celia,Todd,1,34
13122,Lilliana,Mcdaniel,1,34
13123,Timothy,Lara,0,34
13124,Journey,Mays,0,34
13125,Hayley,Mcgee,0,34
13126,Rhys,Arnold,1,38
13127,Braelyn,Clay,1,31
13128,Lorenzo,Rojas,0,31
13129,Hugh,Owens,0,38
13130,Ryker,Sweeney,0,38
13131,Alexus,Barker,1,34
13132,Abigayle,Meyers,1,31
13133,Luka,Myers,1,34
13134,Aedan,Rosales,0,38
13135,James,Rosales,0,38
13136,Lilly,Whitney,1,38
13137,Alexandra,Wyatt,0,31
13138,Karli,Holmes,0,34
13139,Nathaly,Hicks,0,31
13140,Paula,Mccarty,0,34
13141,Duncan,Frederick,0,31
13142,Alex,Meyers,0,47
13143,Aydan,Norman,1,42
13144,Lilly,Odonnell,0,17
13145,Destiny,Meyers,0,22
13146,Abram,Woodard,0,45
13147,Yasmine,Hale,0,5
13148,Chana,Allen,1,42
13149,Alfonso,Patel,0,31
13150,Aurora,Murillo,0,34
13151,Aydan,Andrade,1,1
13152,Rachael,Gray,0,5
13153,Alessandro,Ramirez,0,8
13154,Reid,Barnett,1,10
13155,Destiny,Moss,1,31
13156,Micah,Faulkner,0,31
13157,Sariah,Reed,0,38
13158,Timothy,Hooper,0,34
13159,Micah,Glover,0,31
13160,Aurora,Sloan,1,31
13161,Alexus,Lara,1,40
13162,Maximo,Bennett,0,37
13163,Julien,Benton,0,47
13164,Azaria,Mcdaniel,1,11
13165,Vanessa,Vang,0,37
13166,Malachi,Hood,0,47
13167,Braiden,Vaughn,0,37
13168,Ayana,Jenkins,0,37
13169,Clara,Sweeney,1,10
13170,Jasmin,Ball,0,1
13171,Hugh,Rice,0,37
13172,Dustin,Ayala,1,20
13173,Paula,Huff,0,8
13174,Hailee,Edwards,0,20
13175,Luka,Beck,0,2
13176,Rhys,Higgins,0,1
13177,James,Yates,1,40
13178,Katie,Parks,1,40
13179,Nathaly,Erickson,0,25
13180,Jaylene,Little,1,8
13181,Alessandro,Blanchard,1,11
13182,Peyton,Hutchinson,1,9
13183,Belen,Buckley,1,45
13184,Ayana,Dennis,0,27
13185,Ryker,Owens,0,25
13186,Jaylen,Cooley,0,1
13187,Carina,Rice,0,11
13188,Julien,James,0,9
13189,Luka,Ross,0,37
13190,Camren,Owens,0,37
13191,Vanessa,Arroyo,0,47
13192,Vanessa,Bryan,1,1
13193,Zoey,Hood,1,37
13194,Meghan,Glover,1,47
13195,Chase,Todd,0,11
13196,Brycen,Hickman,0,27
13197,Rebekah,Horton,0,25
13198,Jaylene,Mcfarland,0,42
13199,Lorenzo,Hanson,0,42
13200,Anahi,Olson,0,47
13201,Maxim,Diaz,1,17
13202,Alex,Cordova,1,11
13203,Esteban,Andrade,1,49
13204,Sandra,Barber,0,47
13205,Jasmin,Edwards,1,1
13206,Karli,Mays,1,25
13207,Jaylan,Cordova,0,1
13208,Paityn,Novak,0,11
13209,Vanessa,Bowman,1,25
13210,Sariah,Mays,0,47
13211,Journey,Higgins,0,49
13212,Brianna,Santos,0,47
13213,Aedan,Sherman,1,8
13214,Katie,Lara,0,8
13215,Jovany,Rodgers,0,11
13216,Audrina,Harper,1,37
13217,Jaylen,Browning,0,17
13218,Alexus,Benton,0,11
13219,Sabrina,Bullock,1,37
13220,Maximo,Wise,1,11
13221,Bailey,Hodge,1,37
13222,Emery,Ashley,0,2
13223,Esteban,Hodge,0,37
13224,Sandra,Carson,0,27
13225,Maxwell,Gutierrez,0,37
13226,Paula,Rice,1,40
13227,Javon,Myers,0,1
13228,Zoe,Parker,0,1
13229,Emery,Todd,0,9
13230,Yahir,Mcgee,0,8
13231,Catalina,Kramer,1,42
13232,Peyton,Ross,0,27
13233,Micah,Whitehead,0,45
13234,Javon,Higgins,0,49
13235,Zoe,Sloan,0,20
13236,Tiffany,Baxter,0,11
13237,Rhys,Owens,1,47
13238,Maxwell,Rose,1,37
13239,Macie,Holmes,0,2
13240,Ulises,Hickman,1,37
13241,Shaylee,Arias,0,25
13242,Kali,Bryan,1,5
13243,Hailee,Haley,1,8
13244,Rudy,James,0,10
13245,Jaiden,Mcknight,0,40
13246,Vanessa,Barker,0,47
13247,Misael,Andrade,1,37
13248,Franco,Murillo,0,8
13249,Misael,Rose,0,25
13250,Sariah,Conner,0,47
13251,Gwendolyn,Cervantes,0,27
13252,Jasper,Meyers,0,9
13253,Vanessa,Weiss,0,8
13254,Belen,Christian,0,9
13255,Winston,Faulkner,0,6
13256,Abigayle,Anthony,0,32
13257,Nathaly,Wise,0,32
13258,Jadyn,Bradley,1,33
13259,Mariana,Garrison,0,50
13260,Alexus,Cervantes,1,33
13261,Cooper,Erickson,0,26
13262,Marely,Clay,0,49
13263,Lilly,Huff,1,19
13264,Esteban,Short,0,32
13265,Braiden,Randall,1,4
13266,Vance,Smith,1,11
13267,Chase,Yates,1,25
13268,Aydan,Whitney,0,25
13269,Haiden,Conner,0,45
13270,Brycen,Mays,0,25
13271,Aylin,Sweeney,0,17
13272,Alexandra,Andrade,0,27
13273,Yahir,Diaz,0,37
13274,Zayden,Schwartz,0,20
13275,Dustin,Parsons,0,20
13276,Rhys,Anthony,0,10
13277,Alexandra,James,0,20
13278,Macie,Gonzales,0,1
13279,Roy,Wyatt,1,11
13280,Sidney,Anthony,0,9
13281,Rachael,Yates,0,1
13282,Hailee,Odonnell,0,1
13283,Thomas,Garrison,0,10
13284,Anderson,Huff,1,42
13285,Alexus,Mcgee,1,25
13286,Audrina,Weiss,1,20
13287,Lilly,Sherman,0,1
13288,Haiden,Arnold,1,1
13289,Quinn,Brandt,0,42
13290,Maverick,Smith,0,2
13291,Jaylin,Barnett,0,23
13292,Julius,Meza,0,40
13293,Peyton,Clay,0,47
13294,Sabrina,Horton,0,45
13295,Jaylene,Mcdaniel,0,45
13296,Celia,Gray,1,1
13297,Nathaly,Munoz,0,5
13298,Bridger,Horton,0,47
13299,Saige,Bowman,0,47
13300,Sariah,Cervantes,1,40
13301,Malachi,Kennedy,1,8
13302,Jacey,Bradley,0,1
13303,Ayana,Wyatt,0,17
13304,Alivia,Padilla,1,49
13305,Duncan,Sherman,0,27
13306,Elliott,Reed,0,47
13307,Paityn,Bryan,0,11
13308,Karli,Hutchinson,1,49
13309,Jaiden,Rosales,0,1
13310,Jaylin,James,0,8
13311,Jaylynn,Arnold,0,8
13312,Thomas,Rosales,0,5
13313,Zoey,Richardson,1,11
13314,Elvis,Anthony,0,1
13315,Ryker,Chandler,1,5
13316,Luka,Olson,0,47
13317,Macie,Ayala,0,5
13318,Shaylee,Carson,1,25
13319,James,Wise,0,40
13320,Dustin,Gray,0,5
13321,Ryland,Edwards,0,8
13322,Ayana,Gonzales,0,10
13323,Jaylynn,Frederick,1,5
13324,Daniel,Reilly,1,37
13325,Demetrius,Hutchinson,1,11
13326,Hailee,Carson,0,11
13327,Julien,Carson,0,20
13328,Azaria,Meyers,0,2
13329,Haiden,James,1,11
13330,Vance,Dennis,0,42
13331,Meghan,Ashley,0,47
13332,Journey,Sawyer,1,47
13333,Sabrina,Cordova,0,37
13334,Rudy,Patel,0,45
13335,Micah,Clay,0,37
13336,Thomas,Nguyen,0,1
13337,Azaria,Cordova,0,9
13338,Micah,Byrd,1,37
13339,Malachi,Mays,1,11
13340,Skyler,Woodard,0,47
13341,Tiffany,Short,0,1
13342,Azaria,Haley,1,47
13343,Kali,Yates,0,17
13344,Quinn,Bryan,1,49
13345,Aedan,Campbell,0,2
13346,Quinn,Shelton,0,40
13347,Trevin,Hodge,0,47
13348,Vaughn,Odom,0,37
13349,Jaylynn,Whitaker,1,47
13350,James,York,1,42
13351,Marilyn,Bennett,0,8
13352,Zayden,Hanson,0,1
13353,Phoebe,Nolan,0,27
13354,Vance,Christian,0,9
13355,Hayley,Mccarty,0,45
13356,Yahir,Crosby,0,9
13357,Anahi,Rosales,0,11
13358,Braiden,Ayala,0,17
13359,Jaylene,Hanna,1,37
13360,Hillary,Rodgers,0,1
13361,Winston,Kramer,0,40
13362,Jasper,Olson,0,47
13363,Franco,Pratt,1,9
13364,Nathaly,Baxter,1,1
13365,Paula,Lane,0,1
13366,Micah,Hanson,1,2
13367,Karli,Padilla,0,10
13368,Jaylene,Hood,1,45
13369,Jaiden,Adams,0,45
13370,Reid,Jenkins,1,45
13371,Braelyn,Harper,1,49
13372,James,Meza,0,8
13373,Hana,Rose,0,1
13374,Maximo,Kramer,0,47
13375,Emery,Benton,1,37
13376,Alfonso,Lane,0,5
13377,Jadyn,Nguyen,1,37
13378,Jovany,Hicks,0,47
13379,Destinee,Munoz,1,45
13380,Amani,Little,0,37
13381,Peyton,Schwartz,1,11
13382,Braiden,Acosta,1,1
13383,Rachael,Bennett,0,27
13384,Micah,Jacobson,0,20
13385,Jaylynn,Ho,0,40
13386,Zoey,Figueroa,0,49
13387,Anahi,Hickman,0,1
13388,Hillary,Murillo,0,5
13389,Brianna,Munoz,0,37
13390,Thomas,Benton,1,5
13391,Brianna,Ross,1,42
13392,Hayley,Haynes,0,45
13393,Franco,Walton,0,8
13394,Alivia,Blanchard,0,45
13395,Christian,Lane,0,8
13396,Marely,Faulkner,0,20
13397,Reid,Wyatt,0,10
13398,Sandra,Munoz,0,45
13399,Alex,Reed,0,37
13400,Ryker,Parsons,1,1
13401,Mason,Cooley,0,11
13402,Franco,Richardson,0,11
13403,Christian,Francis,0,8
13404,Quentin,Acosta,0,8
13405,Lorenzo,Dennis,0,39
13406,Maverick,Avila,1,50
13407,Anderson,Richardson,1,27
13408,Lilly,Reed,0,27
13409,Jadyn,Mcgee,0,30
13410,Alfonso,Ball,1,44
13411,Cooper,Higgins,1,8
13412,Ray,Meyers,0,10
13413,Winston,Todd,1,20
13414,Mallory,Ross,1,49
13415,Macie,Mcknight,0,37
13416,Marley,Clay,0,5
13417,Skyler,Hanson,0,37
13418,Meghan,Buckley,0,2
13419,Lorena,Schwartz,0,45
13420,Juan,Bullock,0,37
13421,Sandra,Buckley,0,1
13422,Destinee,Barnett,1,11
13423,Alaina,Mack,0,2
13424,Carina,Ho,0,10
13425,Braiden,Christian,1,27
13426,Jaylan,Parks,0,1
13427,Journey,Cooley,0,47
13428,Elvis,Edwards,0,5
13429,Hillary,Hood,1,37
13430,Bailey,Serrano,0,47
13431,Emery,Costa,0,9
13432,Jaylene,Erickson,0,20
13433,Abigayle,Arias,1,1
13434,Ayana,Bradley,0,42
13435,Catalina,Clay,1,5
13436,Misael,Vaughn,0,9
13437,Carissa,Horton,0,40
13438,Jax,Rose,1,45
13439,Alisson,Mcdonald,0,5
13440,Peyton,Norman,0,17
13441,Camren,Yates,0,45
13442,Sandra,Hickman,0,9
13443,Alaina,Arroyo,0,40
13444,Chana,Campbell,0,37
13445,Marilyn,Kennedy,0,47
13446,Lorenzo,Parsons,1,47
13447,Yasmine,Bowman,0,37
13448,Peyton,Keller,0,1
13449,Skyler,Mack,0,40
13450,Chase,Mcdonald,0,10
13451,Aydan,Pratt,0,5
13452,Tiffany,Richardson,0,5
13453,Thomas,Glover,0,1
13454,Hugh,Pratt,0,47
13455,Maverick,Santos,0,47
13456,Braelyn,Erickson,0,49
13457,Mariana,Lara,1,10
13458,Micah,James,0,49
13459,Clara,Gonzales,0,47
13460,Rachael,Rojas,1,25
13461,Aylin,Costa,1,37
13462,Alisson,Myers,0,45
13463,Sabrina,Walton,1,11
13464,Lorena,Haley,0,5
13465,Braiden,Myers,1,5
13466,Mallory,Clay,1,17
13467,Maverick,Shelton,1,20
13468,Jax,Barnett,0,9
13469,Quinn,Richardson,1,40
13470,James,Jacobson,0,1
13471,Julien,Griffin,1,47
13472,Luka,Vang,0,1
13473,Hayley,Owens,0,5
13474,Elvis,Cooley,0,25
13475,Carissa,Huff,0,11
13476,Audrina,Brandt,0,1
13477,Cecilia,Owens,1,47
13478,Rebekah,Costa,0,49
13479,Brianna,Odonnell,0,11
13480,Jasper,Clay,0,11
13481,Lilly,Little,0,11
13482,Carina,Barber,0,1
13483,Paloma,Reilly,1,8
13484,Alaina,Garrison,0,47
13485,Katie,Beck,0,37
13486,Timothy,Mccarty,0,17
13487,Maverick,Glover,0,11
13488,Destiny,Hood,0,27
13489,Christian,Rojas,0,40
13490,Jaquan,Whitney,1,5
13491,Julien,Lynn,0,17
13492,Abram,Jenkins,1,5
13493,Alivia,Ho,0,45
13494,Lorena,Wyatt,0,6
13495,Maxwell,Acosta,0,10
13496,Alaina,Bullock,1,39
13497,Timothy,Arroyo,1,44
13498,Lorenzo,Yates,1,19
13499,Phoebe,Avila,1,30
13500,Aedan,Cooley,1,4
13501,Elias,Bryan,1,4
13502,Amani,Adams,0,4
13503,Misael,Whitehead,0,49
13504,Belen,Blanchard,0,30
13505,Alisson,Hooper,0,20
13506,Destiny,Chandler,1,7
13507,Aedan,Serrano,0,40
13508,Julius,Holmes,0,21
13509,Kali,Dennis,0,27
13510,Katie,Rice,0,39
13511,Gwendolyn,Sweeney,1,19
13512,Mallory,James,0,46
13513,August,Santos,0,44
13514,Jaquan,Keller,0,4
13515,Alessandro,Cooley,0,44
13516,Ryker,Dennis,0,40
13517,Katie,Mccarty,1,9
13518,Reid,Woodard,0,38
13519,Cecilia,Crosby,0,31
13520,Sidney,Parks,1,38
13521,Dalton,Hanna,0,34
13522,Maximo,Murillo,0,38
13523,Sabrina,Mcfarland,0,31
13524,Catalina,Rosales,1,38
13525,Meghan,Todd,1,31
13526,Peyton,Serrano,0,38
13527,Marley,Frederick,1,31
13528,Skyler,Stephens,0,31
13529,Cecilia,Mcdonald,0,31
13530,Lorena,Faulkner,1,9
13531,Hana,Gutierrez,0,7
13532,Ryland,Mcdonald,0,13
13533,Duncan,Jacobson,0,8
13534,Alex,Sherman,0,8
13535,Aydan,Mccarty,0,9
13536,Phoebe,Serrano,0,19
13537,Paloma,Barker,0,7
13538,Maverick,Ross,1,32
13539,Alessandro,Olson,0,27
13540,Maxim,Sloan,0,32
13541,Trevin,Bullock,0,13
13542,Nathaly,Mcfarland,1,13
13543,Jovany,Figueroa,0,6
13544,Hailee,Whitaker,1,9
13545,Paloma,Haley,0,26
13546,Jaylin,Odonnell,0,44
13547,Maverick,Anthony,1,9
13548,Paloma,Cordova,0,26
13549,Karla,Rojas,1,21
13550,Trevin,Dunn,1,19
13551,Camren,Cooley,0,40
13552,Abram,Erickson,0,7
13553,Vance,Hanson,0,49
13554,Rhys,Garrison,0,20
13555,Emery,Mcknight,0,19
13556,Destiny,Odom,0,46
13557,Duncan,Mcfarland,0,49
13558,Julius,Griffin,1,46
13559,Katie,Myers,0,26
13560,Carissa,Ashley,0,33
13561,Sidney,Adams,1,8
13562,Duncan,Norman,1,40
13563,Jovany,Francis,0,9
13564,Kali,Meadows,0,7
13565,Audrina,Bennett,0,19
13566,Trevin,Reilly,0,33
13567,Aedan,Harper,1,13
13568,Frederick,Ball,1,21
13569,Nathaly,Mcdonald,1,4
13570,Chase,Hodge,0,13
13571,Lorenzo,Haley,0,19
13572,Quinn,Haley,0,26
13573,Esteban,Cervantes,0,46
13574,Winston,Lara,1,44
13575,Jaylin,Nguyen,0,7
13576,Zoe,Garrison,0,9
13577,Amani,Nolan,0,21
13578,Marilyn,Arias,0,7
13579,Zoe,Gray,0,32
13580,Julius,Nguyen,0,13
13581,Paityn,Preston,0,27
13582,Dustin,Olson,1,45
13583,Ryker,Blanchard,0,49
13584,Tiffany,Yates,1,45
13585,Aydin,Patel,1,8
13586,Skyler,Hutchinson,1,10
13587,Christian,Hood,0,32
13588,Alaina,Serrano,0,33
13589,Jacey,Novak,1,39
13590,Ulises,Munoz,0,8
13591,Gwendolyn,Todd,0,10
13592,Christian,Mack,0,7
13593,Demetrius,Dunn,0,13
13594,Jacey,Sherman,1,44
13595,Carina,Christian,1,39
13596,Kali,Weiss,1,19
13597,Daniel,Bennett,1,4
13598,Macie,Owens,1,50
13599,Aylin,Walton,1,8
13600,Marilyn,Smith,0,45
13601,Alessandro,Lane,0,6
13602,Chana,Harper,0,49
13603,Sabrina,Browning,1,27
13604,Jordyn,Sloan,0,27
13605,Hayley,Erickson,0,21
13606,Jovany,Hutchinson,0,33
13607,Jaquan,Meadows,0,6
13608,Sabrina,Hicks,0,13
13609,Shaylee,Moss,1,27
13610,Elvis,Short,1,30
13611,Destiny,Byrd,0,21
13612,Esteban,Blanchard,1,49
13613,Lilly,Santos,0,38
13614,Shaylee,Santos,1,38
13615,Zoe,Padilla,0,38
13616,Bridger,Hale,0,31
13617,Alivia,Short,1,38
13618,Jadyn,Hicks,1,34
13619,Quentin,Stephens,1,38
13620,Saige,Cantu,1,34
13621,Catalina,Morris,0,34
13622,Kali,Richardson,0,34
13623,Jaylin,Vaughn,1,31
13624,Aydin,Conner,0,31
13625,Elliott,Huff,0,34
13626,Dustin,Lynn,1,34
13627,Duncan,Avila,1,34
13628,Jaylynn,Wyatt,0,38
13629,Cooper,Whitaker,1,34
13630,Ryland,Diaz,1,38
13631,Alivia,Mcfarland,1,31
13632,Hailee,Mcfarland,0,31
13633,Shaylee,Hooper,0,31
13634,Mariana,Andrade,1,31
13635,Reilly,Edwards,0,34
13636,Zoe,Parks,0,38
13637,Mallory,Arias,1,31
13638,Alexandra,Diaz,0,38
13639,Aurora,Allen,0,34
13640,Quintin,Padilla,0,31
13641,Sidney,Whitehead,1,34
13642,Alessandro,Sawyer,0,38
13643,Rudy,Browning,1,31
13644,Sandra,Brandt,1,38
13645,Micah,Cooley,0,31
13646,Makayla,Whitney,0,38
13647,Quintin,Hale,0,38
13648,Jaylin,Rojas,0,31
13649,Jayvion,Rose,1,31
13650,Esteban,Acosta,0,31
13651,Anderson,Mack,1,38
13652,Micah,Adams,1,45
13653,Maverick,Ashley,0,40
13654,Quinn,Nolan,1,9
13655,Celia,Horton,0,40
13656,Jadyn,Figueroa,0,11
13657,Hugh,Buckley,1,49
13658,Lilly,Avila,1,20
13659,Meghan,Mcknight,0,49
13660,Rebekah,Lara,1,42
13661,Marley,Lynn,1,20
13662,Yahir,Garrison,0,21
13663,Alivia,Myers,0,13
13664,Hayley,Lane,0,45
13665,Sandra,Bradley,0,45
13666,Jax,Lane,0,4
13667,Alexandra,Bennett,0,7
13668,Paityn,Hale,0,38
13669,Jayvion,Gonzales,0,38
13670,Elvis,Shelton,0,38
13671,Braiden,Ball,0,50
13672,Meghan,Reilly,0,19
13673,Quintin,Frederick,0,19
13674,Roy,Bryan,0,7
13675,Peyton,Beck,0,20
13676,Jaylan,Nguyen,0,9
13677,Demetrius,Glover,0,6
13678,Thomas,Weiss,0,45
13679,Sariah,Anthony,0,8
13680,James,Higgins,1,40
13681,Celia,Bradley,1,19
13682,Julius,Cantu,1,33
13683,Maxwell,Odonnell,1,6
13684,Anahi,Christian,0,6
13685,Dalton,Bradley,0,6
13686,Celia,Carson,1,32
13687,Ray,Mcfarland,0,8
13688,Jaylin,Whitney,0,20
13689,Haiden,Garrison,0,40
13690,Daniel,Higgins,1,20
13691,Destiny,Arnold,0,8
13692,Zayden,Higgins,0,40
13693,Malachi,Barnett,0,45
13694,August,Harper,0,20
13695,Maxim,Morris,0,21
13696,Maximo,Keller,0,4
13697,Marilyn,Griffin,1,26
13698,Esteban,Cantu,0,13
13699,Brianna,Walton,1,9
13700,Carissa,Patel,0,47
13701,Meghan,Rosales,0,42
13702,Brycen,Owens,1,37
13703,Aydin,Brandt,1,40
13704,Dalton,Mays,0,8
13705,Marely,Rodgers,0,45
13706,Skyler,Reed,0,17
13707,Alani,Nguyen,0,17
13708,Lorenzo,Parker,0,17
13709,Mallory,Mcgee,0,25
13710,Roy,Ayala,0,42
13711,Maximo,Short,1,42
13712,Bailey,Barber,1,49
13713,Rudy,Reed,0,27
13714,Reilly,Parsons,0,10
13715,Rudy,Walton,0,1
13716,Gwendolyn,Ayala,0,5
13717,Sidney,Andrade,1,40
13718,Alaina,York,0,10
13719,Alexandra,Avila,0,42
13720,Tiffany,Vang,0,42
13721,Abigayle,Hutchinson,0,9
13722,Chana,Todd,1,49
13723,Chana,Griffin,0,47
13724,Jayvion,Francis,0,47
13725,Jaylene,Wise,0,5
13726,Aydin,Munoz,0,37
13727,Jasper,Richardson,0,47
13728,Jakobe,Mcgee,0,11
13729,Kali,Norman,1,9
13730,Braelyn,Mack,0,9
13731,Aylin,Horton,0,11
13732,Alisson,Todd,0,25
13733,Frederick,Clay,0,49
13734,Lilly,Barber,0,37
13735,Braiden,Preston,0,27
13736,Thomas,Haley,0,37
13737,Alexus,Whitney,0,37
13738,Quintin,Arroyo,1,5
13739,Marilyn,Bryan,1,49
13740,Tiffany,Benton,0,27
13741,Chase,Mcdaniel,1,37
13742,Aydin,Gutierrez,0,9
13743,Gwendolyn,York,0,25
13744,Reilly,Andrade,0,8
13745,Jaquan,Rosales,1,10
13746,Jordyn,Richardson,1,47
13747,Vaughn,Ball,0,45
13748,Bailey,Stephens,0,20
13749,Bridger,Arnold,1,47
13750,Ayana,Whitney,0,8
13751,Ulises,Acosta,0,17
13752,Karli,Faulkner,1,11
13753,Alani,Cantu,0,37
13754,Lilliana,Reed,0,45
13755,Sabrina,Frederick,0,45
13756,Quinn,Keller,0,2
13757,Lorenzo,Thornton,0,10
13758,Jayvion,Mcdonald,0,2
13759,Quentin,Murillo,0,5
13760,Alfonso,Barber,0,17
13761,Ayana,Meyers,1,49
13762,Sandra,Browning,0,42
13763,Thomas,Owens,0,27
13764,Jaylene,Meyers,0,7
13765,Bridger,Reed,0,45
13766,Jasmin,Parks,0,46
13767,Maverick,Parks,1,50
13768,Jaylene,Jenkins,1,19
13769,Phoebe,Parks,0,19
13770,Aurora,Bowman,1,44
13771,Tiffany,Munoz,0,26
13772,Peyton,Hicks,1,9
13773,Destiny,Hicks,0,46
13774,Jaylin,Parker,0,13
13775,Sariah,Walton,0,44
